,task_name,train_set_id,n_shot_per_class,accuracy,macro_f1,ood_rate,n,pred_dist,label_dist
154,lexical_rc_cogalexv,4,8,0.2,0.1257635344322651,0.0,100,"{""antonym"": 65, ""meronym"": 28, ""unrelated"": 7}","{""antonym"": 11, ""hypernym"": 6, ""meronym"": 6, ""synonym"": 10, ""unrelated"": 67}"
155,lexical_rc_root09,0,8,0.26,0.13756613756613756,0.0,100,"{""co-hyponym"": 100}","{""co-hyponym"": 26, ""hypernym"": 15, ""unrelated"": 59}"
156,lexical_rc_root09,1,8,0.26,0.13756613756613756,0.0,100,"{""co-hyponym"": 100}","{""co-hyponym"": 26, ""hypernym"": 15, ""unrelated"": 59}"
157,lexical_rc_root09,2,8,0.26,0.13756613756613756,0.0,100,"{""co-hyponym"": 100}","{""co-hyponym"": 26, ""hypernym"": 15, ""unrelated"": 59}"
158,lexical_rc_root09,3,8,0.26,0.13756613756613756,0.0,100,"{""co-hyponym"": 100}","{""co-hyponym"": 26, ""hypernym"": 15, ""unrelated"": 59}"
159,lexical_rc_root09,4,8,0.44,0.31712638304503665,0.0,100,"{""co-hyponym"": 67, ""unrelated"": 33}","{""co-hyponym"": 26, ""hypernym"": 15, ""unrelated"": 59}"
160,liar,0,8,0.22,0.06010928961748634,0.0,100,"{""mostly true"": 100}","{""barely true"": 20, ""false"": 23, ""half true"": 12, ""mostly true"": 22, ""pants fire"": 4, ""true"": 19}"
161,liar,1,8,0.21,0.07236842105263157,0.0,100,"{""barely true"": 4, ""false"": 1, ""half true"": 1, ""mostly true"": 92, ""pants fire"": 1, ""true"": 1}","{""barely true"": 20, ""false"": 23, ""half true"": 12, ""mostly true"": 22, ""pants fire"": 4, ""true"": 19}"
162,liar,2,8,0.24,0.15521181716833893,0.0,100,"{""barely true"": 20, ""false"": 23, ""half true"": 14, ""mostly true"": 43}","{""barely true"": 20, ""false"": 23, ""half true"": 12, ""mostly true"": 22, ""pants fire"": 4, ""true"": 19}"
163,liar,3,8,0.19,0.08941798941798941,0.0,100,"{""barely true"": 50, ""mostly true"": 50}","{""barely true"": 20, ""false"": 23, ""half true"": 12, ""mostly true"": 22, ""pants fire"": 4, ""true"": 19}"
164,liar,4,8,0.22,0.06010928961748634,0.0,100,"{""mostly true"": 100}","{""barely true"": 20, ""false"": 23, ""half true"": 12, ""mostly true"": 22, ""pants fire"": 4, ""true"": 19}"
165,limit,0,8,0.34,0.33761541549578483,0.0,100,"{""no"": 79, ""yes"": 21}","{""no"": 27, ""yes"": 73}"
166,limit,1,8,0.27,0.2125984251968504,0.0,100,"{""no"": 100}","{""no"": 27, ""yes"": 73}"
167,limit,2,8,0.7,0.4684620836286322,0.0,100,"{""no"": 7, ""yes"": 93}","{""no"": 27, ""yes"": 73}"
168,limit,3,8,0.27,0.2125984251968504,0.0,100,"{""no"": 100}","{""no"": 27, ""yes"": 73}"
169,limit,4,8,0.28,0.2277992277992278,0.0,100,"{""no"": 99, ""yes"": 1}","{""no"": 27, ""yes"": 73}"
170,logical_fallacy_detection,0,8,0.4,0.2857142857142857,0.0,100,"{""valid"": 100}","{""invalid"": 60, ""valid"": 40}"
171,logical_fallacy_detection,1,8,0.4,0.2857142857142857,0.0,100,"{""valid"": 100}","{""invalid"": 60, ""valid"": 40}"
172,logical_fallacy_detection,2,8,0.42,0.3221131369798972,0.0,100,"{""invalid"": 2, ""valid"": 98}","{""invalid"": 60, ""valid"": 40}"
173,logical_fallacy_detection,3,8,0.4,0.2857142857142857,0.0,100,"{""valid"": 100}","{""invalid"": 60, ""valid"": 40}"
174,logical_fallacy_detection,4,8,0.4,0.2857142857142857,0.0,100,"{""valid"": 100}","{""invalid"": 60, ""valid"": 40}"
175,metaphor_boolean,0,8,0.5,0.49919871794871795,0.0,100,"{""false"": 52, ""true"": 48}","{""false"": 52, ""true"": 48}"
176,metaphor_boolean,1,8,0.45,0.3103448275862069,0.0,100,"{""false"": 3, ""true"": 97}","{""false"": 52, ""true"": 48}"
177,metaphor_boolean,2,8,0.47,0.43466666666666665,0.0,100,"{""false"": 23, ""true"": 77}","{""false"": 52, ""true"": 48}"
178,metaphor_boolean,3,8,0.48,0.32432432432432434,0.0,100,"{""true"": 100}","{""false"": 52, ""true"": 48}"
179,metaphor_boolean,4,8,0.48,0.32432432432432434,0.0,100,"{""true"": 100}","{""false"": 52, ""true"": 48}"
180,mrpc,0,8,0.35,0.3483709273182957,0.0,100,"{""equivalent"": 37, ""not equivalent"": 63}","{""equivalent"": 68, ""not equivalent"": 32}"
181,mrpc,1,8,0.67,0.40119760479041916,0.0,100,"{""equivalent"": 99, ""not equivalent"": 1}","{""equivalent"": 68, ""not equivalent"": 32}"
182,mrpc,2,8,0.3,0.27656056221579167,0.0,100,"{""equivalent"": 14, ""not equivalent"": 86}","{""equivalent"": 68, ""not equivalent"": 32}"
183,mrpc,3,8,0.33,0.3217937038161757,0.0,100,"{""equivalent"": 21, ""not equivalent"": 79}","{""equivalent"": 68, ""not equivalent"": 32}"
184,mrpc,4,8,0.52,0.4285714285714286,0.0,100,"{""equivalent"": 72, ""not equivalent"": 28}","{""equivalent"": 68, ""not equivalent"": 32}"
185,news_data,0,8,0.52,0.4012297226582941,0.0,100,"{""business"": 9, ""health"": 11, ""politics"": 59, ""sports"": 19, ""tech"": 2}","{""business"": 30, ""entertainment"": 3, ""health"": 13, ""politics"": 19, ""sports"": 30, ""tech"": 5}"
186,news_data,1,8,0.49,0.33957058288141057,0.0,100,"{""business"": 1, ""entertainment"": 19, ""health"": 30, ""politics"": 8, ""sports"": 42}","{""business"": 30, ""entertainment"": 3, ""health"": 13, ""politics"": 19, ""sports"": 30, ""tech"": 5}"
187,news_data,2,8,0.45,0.30554334554334556,0.0,100,"{""business"": 9, ""health"": 17, ""politics"": 2, ""sports"": 70, ""tech"": 2}","{""business"": 30, ""entertainment"": 3, ""health"": 13, ""politics"": 19, ""sports"": 30, ""tech"": 5}"
188,news_data,3,8,0.35,0.2590210864404413,0.0,100,"{""business"": 1, ""health"": 11, ""politics"": 1, ""sports"": 26, ""tech"": 61}","{""business"": 30, ""entertainment"": 3, ""health"": 13, ""politics"": 19, ""sports"": 30, ""tech"": 5}"
189,news_data,4,8,0.66,0.534300812523591,0.0,100,"{""business"": 18, ""entertainment"": 1, ""health"": 21, ""politics"": 28, ""sports"": 30, ""tech"": 2}","{""business"": 30, ""entertainment"": 3, ""health"": 13, ""politics"": 19, ""sports"": 30, ""tech"": 5}"
190,poem_sentiment,0,8,0.23,0.14824016563146997,0.0,100,"{""negative"": 96, ""no impact"": 4}","{""negative"": 19, ""no impact"": 66, ""positive"": 15}"
191,poem_sentiment,1,8,0.24,0.1583906915765323,0.0,100,"{""negative"": 94, ""no impact"": 6}","{""negative"": 19, ""no impact"": 66, ""positive"": 15}"
192,poem_sentiment,2,8,0.22,0.14747474747474745,0.0,100,"{""negative"": 91, ""no impact"": 9}","{""negative"": 19, ""no impact"": 66, ""positive"": 15}"
193,poem_sentiment,3,8,0.61,0.31522331154684097,0.0,100,"{""negative"": 13, ""no impact"": 87}","{""negative"": 19, ""no impact"": 66, ""positive"": 15}"
194,poem_sentiment,4,8,0.19,0.10644257703081232,0.0,100,"{""negative"": 100}","{""negative"": 19, ""no impact"": 66, ""positive"": 15}"
195,pragmeval_emergent,0,8,0.43,0.3113579650647991,0.0,100,"{""against"": 3, ""for"": 30, ""observing"": 67}","{""against"": 14, ""for"": 52, ""observing"": 34}"
196,pragmeval_emergent,1,8,0.47,0.24343772169859124,0.0,100,"{""against"": 9, ""for"": 91}","{""against"": 14, ""for"": 52, ""observing"": 34}"
197,pragmeval_emergent,2,8,0.52,0.2280701754385965,0.0,100,"{""for"": 100}","{""against"": 14, ""for"": 52, ""observing"": 34}"
198,pragmeval_emergent,3,8,0.52,0.2280701754385965,0.0,100,"{""for"": 100}","{""against"": 14, ""for"": 52, ""observing"": 34}"
199,pragmeval_emergent,4,8,0.4,0.31187525553722734,0.0,100,"{""against"": 4, ""for"": 59, ""observing"": 37}","{""against"": 14, ""for"": 52, ""observing"": 34}"
200,pragmeval_sarcasm,0,8,0.35,0.31369443564565513,0.0,100,"{""not sarcasm"": 86, ""sarcasm"": 14}","{""not sarcasm"": 37, ""sarcasm"": 63}"
201,pragmeval_sarcasm,1,8,0.42,0.4162640901771336,0.0,100,"{""not sarcasm"": 71, ""sarcasm"": 29}","{""not sarcasm"": 37, ""sarcasm"": 63}"
202,pragmeval_sarcasm,2,8,0.4,0.3997599039615846,0.0,100,"{""not sarcasm"": 65, ""sarcasm"": 35}","{""not sarcasm"": 37, ""sarcasm"": 63}"
203,pragmeval_sarcasm,3,8,0.54,0.45238095238095233,0.0,100,"{""not sarcasm"": 23, ""sarcasm"": 77}","{""not sarcasm"": 37, ""sarcasm"": 63}"
204,pragmeval_sarcasm,4,8,0.41,0.4070947643452919,0.0,100,"{""not sarcasm"": 70, ""sarcasm"": 30}","{""not sarcasm"": 37, ""sarcasm"": 63}"
205,pragmeval_verifiability,0,8,0.72,0.27906976744186046,0.0,100,"{""non-experiential"": 3, ""unverifiable"": 97}","{""experiential"": 15, ""non-experiential"": 10, ""unverifiable"": 75}"
206,pragmeval_verifiability,1,8,0.63,0.3404139433551198,0.0,100,"{""non-experiential"": 22, ""unverifiable"": 78}","{""experiential"": 15, ""non-experiential"": 10, ""unverifiable"": 75}"
207,pragmeval_verifiability,2,8,0.7,0.367595818815331,0.0,100,"{""non-experiential"": 11, ""unverifiable"": 89}","{""experiential"": 15, ""non-experiential"": 10, ""unverifiable"": 75}"
208,pragmeval_verifiability,3,8,0.72,0.4034068912117692,0.0,100,"{""non-experiential"": 11, ""unverifiable"": 89}","{""experiential"": 15, ""non-experiential"": 10, ""unverifiable"": 75}"
209,pragmeval_verifiability,4,8,0.73,0.3283208020050125,0.0,100,"{""non-experiential"": 4, ""unverifiable"": 96}","{""experiential"": 15, ""non-experiential"": 10, ""unverifiable"": 75}"
210,prosocial_dialog,0,8,0.14,0.05045045045045045,0.0,100,"{""intervention needed"": 4, ""probably caution needed"": 96}","{""casual"": 18, ""caution needed"": 37, ""intervention needed"": 18, ""possibly caution needed"": 12, ""probably caution needed"": 15}"
211,prosocial_dialog,1,8,0.17,0.08837920489296636,0.0,100,"{""intervention needed"": 91, ""probably caution needed"": 9}","{""casual"": 18, ""caution needed"": 37, ""intervention needed"": 18, ""possibly caution needed"": 12, ""probably caution needed"": 15}"
212,prosocial_dialog,2,8,0.16,0.08055555555555556,0.0,100,"{""intervention needed"": 18, ""possibly caution needed"": 1, ""probably caution needed"": 81}","{""casual"": 18, ""caution needed"": 37, ""intervention needed"": 18, ""possibly caution needed"": 12, ""probably caution needed"": 15}"
213,prosocial_dialog,3,8,0.18,0.11118306351183063,0.0,100,"{""intervention needed"": 55, ""possibly caution needed"": 5, ""probably caution needed"": 40}","{""casual"": 18, ""caution needed"": 37, ""intervention needed"": 18, ""possibly caution needed"": 12, ""probably caution needed"": 15}"
214,prosocial_dialog,4,8,0.15,0.0897902097902098,0.0,100,"{""intervention needed"": 37, ""probably caution needed"": 63}","{""casual"": 18, ""caution needed"": 37, ""intervention needed"": 18, ""possibly caution needed"": 12, ""probably caution needed"": 15}"
215,pun_detection,0,8,0.61,0.37888198757763975,0.0,100,"{""yes"": 100}","{""no"": 39, ""yes"": 61}"
216,pun_detection,1,8,0.61,0.37888198757763975,0.0,100,"{""yes"": 100}","{""no"": 39, ""yes"": 61}"
217,pun_detection,2,8,0.61,0.37888198757763975,0.0,100,"{""yes"": 100}","{""no"": 39, ""yes"": 61}"
218,pun_detection,3,8,0.61,0.37888198757763975,0.0,100,"{""yes"": 100}","{""no"": 39, ""yes"": 61}"
219,pun_detection,4,8,0.61,0.37888198757763975,0.0,100,"{""yes"": 100}","{""no"": 39, ""yes"": 61}"
220,qqp,0,8,0.52,0.49558638083228246,0.0,100,"{""duplicate"": 48, ""not duplicate"": 52}","{""duplicate"": 30, ""not duplicate"": 70}"
221,qqp,1,8,0.3,0.23076923076923078,0.0,100,"{""duplicate"": 100}","{""duplicate"": 30, ""not duplicate"": 70}"
222,qqp,2,8,0.51,0.4650070968446337,0.0,100,"{""duplicate"": 41, ""not duplicate"": 59}","{""duplicate"": 30, ""not duplicate"": 70}"
223,qqp,3,8,0.35,0.30666666666666664,0.0,100,"{""duplicate"": 95, ""not duplicate"": 5}","{""duplicate"": 30, ""not duplicate"": 70}"
224,qqp,4,8,0.3,0.23076923076923078,0.0,100,"{""duplicate"": 100}","{""duplicate"": 30, ""not duplicate"": 70}"
225,rotten_tomatoes,0,8,0.59,0.5889724310776943,0.0,100,"{""negative"": 44, ""positive"": 56}","{""negative"": 51, ""positive"": 49}"
226,rotten_tomatoes,1,8,0.58,0.5091164095371669,0.0,100,"{""negative"": 11, ""positive"": 89}","{""negative"": 51, ""positive"": 49}"
227,rotten_tomatoes,2,8,0.52,0.5039272426622571,0.0,100,"{""negative"": 67, ""positive"": 33}","{""negative"": 51, ""positive"": 49}"
228,rotten_tomatoes,3,8,0.48,0.32432432432432434,0.0,100,"{""negative"": 1, ""positive"": 99}","{""negative"": 51, ""positive"": 49}"
229,rotten_tomatoes,4,8,0.49,0.3453985367731998,0.0,100,"{""negative"": 2, ""positive"": 98}","{""negative"": 51, ""positive"": 49}"
230,semeval_absa_laptop,0,8,0.26,0.13182789136405249,0.0,100,"{""conflict"": 3, ""negative"": 89, ""positive"": 8}","{""conflict"": 4, ""negative"": 24, ""neutral"": 22, ""positive"": 50}"
231,semeval_absa_laptop,1,8,0.51,0.2685185185185185,0.0,100,"{""negative"": 30, ""positive"": 70}","{""conflict"": 4, ""negative"": 24, ""neutral"": 22, ""positive"": 50}"
232,semeval_absa_laptop,2,8,0.47,0.21165927568366594,0.0,100,"{""conflict"": 1, ""negative"": 17, ""positive"": 82}","{""conflict"": 4, ""negative"": 24, ""neutral"": 22, ""positive"": 50}"
233,semeval_absa_laptop,3,8,0.33,0.18615217686152175,0.0,100,"{""negative"": 77, ""positive"": 23}","{""conflict"": 4, ""negative"": 24, ""neutral"": 22, ""positive"": 50}"
234,semeval_absa_laptop,4,8,0.4,0.22460328224603282,0.0,100,"{""negative"": 49, ""positive"": 51}","{""conflict"": 4, ""negative"": 24, ""neutral"": 22, ""positive"": 50}"
235,semeval_absa_restaurant,0,8,0.05,0.03079566481628337,0.0,100,"{""conflict"": 96, ""positive"": 4}","{""conflict"": 1, ""negative"": 12, ""neutral"": 13, ""positive"": 74}"
236,semeval_absa_restaurant,1,8,0.68,0.20987654320987653,0.0,100,"{""conflict"": 12, ""positive"": 88}","{""conflict"": 1, ""negative"": 12, ""neutral"": 13, ""positive"": 74}"
237,semeval_absa_restaurant,2,8,0.24,0.11859492988133766,0.0,100,"{""conflict"": 71, ""positive"": 29}","{""conflict"": 1, ""negative"": 12, ""neutral"": 13, ""positive"": 74}"
238,semeval_absa_restaurant,3,8,0.74,0.25191183085919927,0.0,100,"{""conflict"": 2, ""negative"": 1, ""positive"": 97}","{""conflict"": 1, ""negative"": 12, ""neutral"": 13, ""positive"": 74}"
239,semeval_absa_restaurant,4,8,0.74,0.21264367816091953,0.0,100,"{""positive"": 100}","{""conflict"": 1, ""negative"": 12, ""neutral"": 13, ""positive"": 74}"
240,senteval_cr,0,8,0.55,0.5366079703429101,0.0,100,"{""negative"": 73, ""positive"": 27}","{""negative"": 44, ""positive"": 56}"
241,senteval_cr,1,8,0.53,0.48684354187138335,0.0,100,"{""negative"": 85, ""positive"": 15}","{""negative"": 44, ""positive"": 56}"
242,senteval_cr,2,8,0.61,0.6090225563909775,0.0,100,"{""negative"": 61, ""positive"": 39}","{""negative"": 44, ""positive"": 56}"
243,senteval_cr,3,8,0.51,0.49541756770672435,0.0,100,"{""negative"": 73, ""positive"": 27}","{""negative"": 44, ""positive"": 56}"
244,senteval_cr,4,8,0.64,0.5989304812834224,0.0,100,"{""negative"": 24, ""positive"": 76}","{""negative"": 44, ""positive"": 56}"
245,senteval_subj,0,8,0.47,0.4403970013726111,0.0,100,"{""objective"": 20, ""subjective"": 80}","{""objective"": 57, ""subjective"": 43}"
246,senteval_subj,1,8,0.43,0.3006993006993007,0.0,100,"{""subjective"": 100}","{""objective"": 57, ""subjective"": 43}"
247,senteval_subj,2,8,0.43,0.3006993006993007,0.0,100,"{""subjective"": 100}","{""objective"": 57, ""subjective"": 43}"
248,senteval_subj,3,8,0.43,0.3006993006993007,0.0,100,"{""subjective"": 100}","{""objective"": 57, ""subjective"": 43}"
249,senteval_subj,4,8,0.43,0.3006993006993007,0.0,100,"{""subjective"": 100}","{""objective"": 57, ""subjective"": 43}"
250,silicone_dyda_da,0,8,0.2,0.1654435861423221,0.0,100,"{""commissive"": 9, ""directive"": 72, ""inform"": 17, ""question"": 2}","{""commissive"": 6, ""directive"": 17, ""inform"": 47, ""question"": 30}"
251,silicone_dyda_da,1,8,0.48,0.2816492450638792,0.0,100,"{""commissive"": 8, ""directive"": 4, ""inform"": 76, ""question"": 12}","{""commissive"": 6, ""directive"": 17, ""inform"": 47, ""question"": 30}"
252,silicone_dyda_da,2,8,0.31,0.12669573643410853,0.0,100,"{""inform"": 1, ""question"": 99}","{""commissive"": 6, ""directive"": 17, ""inform"": 47, ""question"": 30}"
253,silicone_dyda_da,3,8,0.4,0.2261978475600767,0.0,100,"{""commissive"": 29, ""inform"": 67, ""question"": 4}","{""commissive"": 6, ""directive"": 17, ""inform"": 47, ""question"": 30}"
254,silicone_dyda_da,4,8,0.59,0.3355141422151732,0.0,100,"{""commissive"": 2, ""inform"": 50, ""question"": 48}","{""commissive"": 6, ""directive"": 17, ""inform"": 47, ""question"": 30}"
255,sms_spam,0,8,0.1,0.09090909090909091,0.0,100,"{""spam"": 100}","{""ham"": 90, ""spam"": 10}"
256,sms_spam,1,8,0.1,0.09090909090909091,0.0,100,"{""spam"": 100}","{""ham"": 90, ""spam"": 10}"
257,sms_spam,2,8,0.1,0.09090909090909091,0.0,100,"{""spam"": 100}","{""ham"": 90, ""spam"": 10}"
258,sms_spam,3,8,0.1,0.09090909090909091,0.0,100,"{""spam"": 100}","{""ham"": 90, ""spam"": 10}"
259,sms_spam,4,8,0.1,0.09090909090909091,0.0,100,"{""spam"": 100}","{""ham"": 90, ""spam"": 10}"
260,sst2,0,8,0.57,0.5361881134721174,0.0,100,"{""negative"": 84, ""positive"": 16}","{""negative"": 43, ""positive"": 57}"
261,sst2,1,8,0.69,0.6884735202492211,0.0,100,"{""negative"": 50, ""positive"": 50}","{""negative"": 43, ""positive"": 57}"
262,sst2,2,8,0.68,0.68,0.0,100,"{""negative"": 57, ""positive"": 43}","{""negative"": 43, ""positive"": 57}"
263,sst2,3,8,0.53,0.48684354187138335,0.0,100,"{""negative"": 86, ""positive"": 14}","{""negative"": 43, ""positive"": 57}"
264,sst2,4,8,0.46,0.35714285714285715,0.0,100,"{""negative"": 97, ""positive"": 3}","{""negative"": 43, ""positive"": 57}"
265,sst5,0,8,0.21,0.06942148760330578,0.0,100,"{""positive"": 100}","{""extremely positive"": 18, ""negative"": 29, ""neutral"": 17, ""positive"": 21, ""very negative"": 15}"
266,sst5,1,8,0.15,0.05263157894736842,0.0,100,"{""positive"": 1, ""very negative"": 99}","{""extremely positive"": 18, ""negative"": 29, ""neutral"": 17, ""positive"": 21, ""very negative"": 15}"
267,sst5,2,8,0.15,0.06645045045045045,0.0,100,"{""positive"": 4, ""very negative"": 96}","{""extremely positive"": 18, ""negative"": 29, ""neutral"": 17, ""positive"": 21, ""very negative"": 15}"
268,sst5,3,8,0.15,0.05217391304347826,0.0,100,"{""very negative"": 100}","{""extremely positive"": 18, ""negative"": 29, ""neutral"": 17, ""positive"": 21, ""very negative"": 15}"
269,sst5,4,8,0.12,0.04444444444444444,0.0,100,"{""negative"": 3, ""neutral"": 2, ""positive"": 2, ""very negative"": 93}","{""extremely positive"": 18, ""negative"": 29, ""neutral"": 17, ""positive"": 21, ""very negative"": 15}"
270,student_question_categories,0,8,0.4,0.276555023923445,0.0,100,"{""biology"": 3, ""chemistry"": 19, ""maths"": 78}","{""biology"": 9, ""chemistry"": 19, ""maths"": 32, ""physics"": 40}"
271,student_question_categories,1,8,0.42,0.3584045584045584,0.0,100,"{""biology"": 4, ""chemistry"": 8, ""maths"": 88}","{""biology"": 9, ""chemistry"": 19, ""maths"": 32, ""physics"": 40}"
272,student_question_categories,2,8,0.24,0.17824908071165918,0.0,100,"{""biology"": 4, ""chemistry"": 90, ""maths"": 6}","{""biology"": 9, ""chemistry"": 19, ""maths"": 32, ""physics"": 40}"
273,student_question_categories,3,8,0.4,0.39,0.0,100,"{""biology"": 8, ""chemistry"": 49, ""maths"": 43}","{""biology"": 9, ""chemistry"": 19, ""maths"": 32, ""physics"": 40}"
274,student_question_categories,4,8,0.3,0.28725402504472275,0.0,100,"{""biology"": 56, ""chemistry"": 33, ""maths"": 11}","{""biology"": 9, ""chemistry"": 19, ""maths"": 32, ""physics"": 40}"
275,tcfd_recommendations,0,8,0.12,0.09776077097505669,0.0,100,"{""governance"": 1, ""none"": 15, ""risk"": 84}","{""governance"": 8, ""metrics"": 14, ""none"": 17, ""risk"": 14, ""strategy"": 47}"
276,tcfd_recommendations,1,8,0.14,0.10578898225957048,0.0,100,"{""governance"": 1, ""none"": 11, ""risk"": 88}","{""governance"": 8, ""metrics"": 14, ""none"": 17, ""risk"": 14, ""strategy"": 47}"
277,tcfd_recommendations,2,8,0.14,0.10315789473684212,0.0,100,"{""governance"": 72, ""none"": 4, ""risk"": 24}","{""governance"": 8, ""metrics"": 14, ""none"": 17, ""risk"": 14, ""strategy"": 47}"
278,tcfd_recommendations,3,8,0.19,0.16224268689057422,0.0,100,"{""governance"": 8, ""none"": 54, ""risk"": 38}","{""governance"": 8, ""metrics"": 14, ""none"": 17, ""risk"": 14, ""strategy"": 47}"
279,tcfd_recommendations,4,8,0.14,0.10748607571037479,0.0,100,"{""governance"": 1, ""metrics"": 1, ""none"": 5, ""risk"": 93}","{""governance"": 8, ""metrics"": 14, ""none"": 17, ""risk"": 14, ""strategy"": 47}"
280,this_is_not_a_dataset,0,8,0.52,0.43899018232819076,0.0,100,"{""false"": 16, ""true"": 84}","{""false"": 46, ""true"": 54}"
281,this_is_not_a_dataset,1,8,0.5,0.4967793880837359,0.0,100,"{""false"": 46, ""true"": 54}","{""false"": 46, ""true"": 54}"
282,this_is_not_a_dataset,2,8,0.53,0.3814975654691407,0.0,100,"{""false"": 5, ""true"": 95}","{""false"": 46, ""true"": 54}"
283,this_is_not_a_dataset,3,8,0.5,0.5,0.0,100,"{""false"": 54, ""true"": 46}","{""false"": 46, ""true"": 54}"
284,this_is_not_a_dataset,4,8,0.51,0.5015766453056658,0.0,100,"{""false"": 67, ""true"": 33}","{""false"": 46, ""true"": 54}"
285,toxic_conversations,0,8,0.88,0.5923913043478262,0.0,100,"{""not toxic"": 91, ""toxic"": 9}","{""not toxic"": 93, ""toxic"": 7}"
286,toxic_conversations,1,8,0.62,0.4273658830620856,0.0,100,"{""not toxic"": 65, ""toxic"": 35}","{""not toxic"": 93, ""toxic"": 7}"
287,toxic_conversations,2,8,0.29,0.2688703532077026,0.0,100,"{""not toxic"": 24, ""toxic"": 76}","{""not toxic"": 93, ""toxic"": 7}"
288,toxic_conversations,3,8,0.86,0.46236559139784944,0.0,100,"{""not toxic"": 93, ""toxic"": 7}","{""not toxic"": 93, ""toxic"": 7}"
289,toxic_conversations,4,8,0.91,0.47643979057591623,0.0,100,"{""not toxic"": 98, ""toxic"": 2}","{""not toxic"": 93, ""toxic"": 7}"
290,trec,0,8,0.27,0.0884109916367981,0.0,100,"{""Description"": 98, ""Location"": 2}","{""Abbreviation"": 1, ""Description"": 26, ""Entity"": 21, ""Location"": 16, ""Number"": 24, ""Person"": 12}"
291,trec,1,8,0.32,0.22873491488092504,0.0,100,"{""Abbreviation"": 10, ""Description"": 11, ""Location"": 3, ""Number"": 38, ""Person"": 38}","{""Abbreviation"": 1, ""Description"": 26, ""Entity"": 21, ""Location"": 16, ""Number"": 24, ""Person"": 12}"
292,trec,2,8,0.31,0.23427157637683957,0.0,100,"{""Abbreviation"": 18, ""Description"": 16, ""Location"": 36, ""Person"": 30}","{""Abbreviation"": 1, ""Description"": 26, ""Entity"": 21, ""Location"": 16, ""Number"": 24, ""Person"": 12}"
293,trec,3,8,0.22,0.15881859573448356,0.0,100,"{""Abbreviation"": 2, ""Description"": 1, ""Location"": 91, ""Number"": 2, ""Person"": 4}","{""Abbreviation"": 1, ""Description"": 26, ""Entity"": 21, ""Location"": 16, ""Number"": 24, ""Person"": 12}"
294,trec,4,8,0.35,0.23203362199189362,0.0,100,"{""Description"": 88, ""Location"": 7, ""Person"": 5}","{""Abbreviation"": 1, ""Description"": 26, ""Entity"": 21, ""Location"": 16, ""Number"": 24, ""Person"": 12}"
295,wic,0,8,0.52,0.34210526315789475,0.0,100,"{""yes"": 100}","{""no"": 48, ""yes"": 52}"
296,wic,1,8,0.52,0.34210526315789475,0.0,100,"{""yes"": 100}","{""no"": 48, ""yes"": 52}"
297,wic,2,8,0.52,0.34210526315789475,0.0,100,"{""yes"": 100}","{""no"": 48, ""yes"": 52}"
298,wic,3,8,0.52,0.34210526315789475,0.0,100,"{""yes"": 100}","{""no"": 48, ""yes"": 52}"
299,wic,4,8,0.52,0.34210526315789475,0.0,100,"{""yes"": 100}","{""no"": 48, ""yes"": 52}"
300,wiki_hades,0,8,0.41,0.31641756459274706,0.0,100,"{""hallucinated"": 92, ""not hallucinated"": 8}","{""hallucinated"": 45, ""not hallucinated"": 55}"
301,wiki_hades,1,8,0.52,0.512987012987013,0.0,100,"{""hallucinated"": 43, ""not hallucinated"": 57}","{""hallucinated"": 45, ""not hallucinated"": 55}"
302,wiki_hades,2,8,0.5,0.4967793880837359,0.0,100,"{""hallucinated"": 63, ""not hallucinated"": 37}","{""hallucinated"": 45, ""not hallucinated"": 55}"
303,wiki_hades,3,8,0.55,0.40781681800236874,0.0,100,"{""hallucinated"": 6, ""not hallucinated"": 94}","{""hallucinated"": 45, ""not hallucinated"": 55}"
304,wiki_hades,4,8,0.56,0.37888198757763975,0.0,100,"{""hallucinated"": 1, ""not hallucinated"": 99}","{""hallucinated"": 45, ""not hallucinated"": 55}"
305,wiki_qa,0,8,0.97,0.49238578680203043,0.0,100,"{""no"": 100}","{""no"": 97, ""yes"": 3}"
306,wiki_qa,1,8,0.97,0.49238578680203043,0.0,100,"{""no"": 100}","{""no"": 97, ""yes"": 3}"
307,wiki_qa,2,8,0.97,0.49238578680203043,0.0,100,"{""no"": 100}","{""no"": 97, ""yes"": 3}"
308,wiki_qa,3,8,0.97,0.49238578680203043,0.0,100,"{""no"": 100}","{""no"": 97, ""yes"": 3}"
309,wiki_qa,4,8,0.97,0.49238578680203043,0.0,100,"{""no"": 100}","{""no"": 97, ""yes"": 3}"
310,wsc,0,8,0.53,0.4643874643874644,0.0,100,"{""false"": 72, ""true"": 28}","{""false"": 63, ""true"": 37}"
311,wsc,1,8,0.4,0.3961352657004831,0.0,100,"{""false"": 29, ""true"": 71}","{""false"": 63, ""true"": 37}"
312,wsc,2,8,0.37,0.3030202456023896,0.0,100,"{""false"": 6, ""true"": 94}","{""false"": 63, ""true"": 37}"
313,wsc,3,8,0.43,0.4130367624343528,0.0,100,"{""false"": 20, ""true"": 80}","{""false"": 63, ""true"": 37}"
314,wsc,4,8,0.43,0.42534529690492995,0.0,100,"{""false"": 28, ""true"": 72}","{""false"": 63, ""true"": 37}"
