,task_name,train_set_id,n_shot_per_class,accuracy,macro_f1,ood_rate,n,pred_dist,label_dist
18,app_reviews,3,8,0.1,0.038834951456310676,0.0,100,"{""four"": 91, ""three"": 9}","{""five"": 59, ""four"": 12, ""one"": 15, ""three"": 12, ""two"": 2}"
19,app_reviews,4,8,0.15,0.05454545454545454,0.0,100,"{""one"": 95, ""three"": 5}","{""five"": 59, ""four"": 12, ""one"": 15, ""three"": 12, ""two"": 2}"
20,beaver_tails,0,8,0.64,0.3902439024390244,0.0,100,"{""no"": 100}","{""no"": 64, ""yes"": 36}"
21,beaver_tails,1,8,0.64,0.3902439024390244,0.0,100,"{""no"": 100}","{""no"": 64, ""yes"": 36}"
22,beaver_tails,2,8,0.64,0.3902439024390244,0.0,100,"{""no"": 100}","{""no"": 64, ""yes"": 36}"
23,beaver_tails,3,8,0.64,0.3902439024390244,0.0,100,"{""no"": 100}","{""no"": 64, ""yes"": 36}"
24,beaver_tails,4,8,0.64,0.3902439024390244,0.0,100,"{""no"": 100}","{""no"": 64, ""yes"": 36}"
25,boolq,0,8,0.57,0.5601023017902813,0.0,100,"{""no"": 43, ""yes"": 57}","{""no"": 42, ""yes"": 58}"
26,boolq,1,8,0.59,0.5249681381068243,0.0,100,"{""no"": 21, ""yes"": 79}","{""no"": 42, ""yes"": 58}"
27,boolq,2,8,0.62,0.5824175824175825,0.0,100,"{""no"": 28, ""yes"": 72}","{""no"": 42, ""yes"": 58}"
28,boolq,3,8,0.56,0.5592948717948718,0.0,100,"{""no"": 62, ""yes"": 38}","{""no"": 42, ""yes"": 58}"
29,boolq,4,8,0.62,0.5766488413547237,0.0,100,"{""no"": 26, ""yes"": 74}","{""no"": 42, ""yes"": 58}"
30,brag_action,0,8,0.72,0.45098039215686275,0.0,100,"{""bragging"": 27, ""not bragging"": 73}","{""bragging"": 3, ""not bragging"": 97}"
31,brag_action,1,8,0.57,0.40203031567236824,0.0,100,"{""bragging"": 44, ""not bragging"": 56}","{""bragging"": 3, ""not bragging"": 97}"
32,brag_action,2,8,0.36,0.28698752228163993,0.0,100,"{""bragging"": 65, ""not bragging"": 35}","{""bragging"": 3, ""not bragging"": 97}"
33,brag_action,3,8,0.44,0.34548854604955587,0.0,100,"{""bragging"": 59, ""not bragging"": 41}","{""bragging"": 3, ""not bragging"": 97}"
34,brag_action,4,8,0.24,0.2145514675485738,0.0,100,"{""bragging"": 79, ""not bragging"": 21}","{""bragging"": 3, ""not bragging"": 97}"
35,circa,0,8,0.5,0.48686371100164205,0.0,100,"{""no"": 53, ""yes"": 47}","{""no"": 31, ""yes"": 69}"
36,circa,1,8,0.47,0.4578005115089514,0.0,100,"{""no"": 54, ""yes"": 46}","{""no"": 31, ""yes"": 69}"
37,circa,2,8,0.75,0.6415770609318996,0.0,100,"{""no"": 14, ""yes"": 86}","{""no"": 31, ""yes"": 69}"
38,circa,3,8,0.42,0.4190705128205128,0.0,100,"{""no"": 73, ""yes"": 27}","{""no"": 31, ""yes"": 69}"
39,circa,4,8,0.37,0.36943248924031624,0.0,100,"{""no"": 72, ""yes"": 28}","{""no"": 31, ""yes"": 69}"
40,clickbait,0,8,0.66,0.6594551282051282,0.0,100,"{""no"": 63, ""yes"": 37}","{""no"": 41, ""yes"": 59}"
41,clickbait,1,8,0.53,0.48684354187138335,0.0,100,"{""no"": 88, ""yes"": 12}","{""no"": 41, ""yes"": 59}"
42,clickbait,2,8,0.6,0.5894909688013137,0.0,100,"{""no"": 75, ""yes"": 25}","{""no"": 41, ""yes"": 59}"
43,clickbait,3,8,0.51,0.45790463546852533,0.0,100,"{""no"": 90, ""yes"": 10}","{""no"": 41, ""yes"": 59}"
44,clickbait,4,8,0.49,0.4498975299320462,0.0,100,"{""no"": 86, ""yes"": 14}","{""no"": 41, ""yes"": 59}"
45,climate_commitments_actions,0,8,0.52,0.47916666666666663,0.0,100,"{""no"": 64, ""yes"": 36}","{""no"": 64, ""yes"": 36}"
46,climate_commitments_actions,1,8,0.36,0.2647058823529412,0.0,100,"{""yes"": 100}","{""no"": 64, ""yes"": 36}"
47,climate_commitments_actions,2,8,0.37,0.28205128205128205,0.0,100,"{""no"": 1, ""yes"": 99}","{""no"": 64, ""yes"": 36}"
48,climate_commitments_actions,3,8,0.54,0.5166036149642708,0.0,100,"{""no"": 58, ""yes"": 42}","{""no"": 64, ""yes"": 36}"
49,climate_commitments_actions,4,8,0.39,0.34933333333333333,0.0,100,"{""no"": 11, ""yes"": 89}","{""no"": 64, ""yes"": 36}"
50,climate_fever,0,8,0.13,0.06843434343434343,0.0,100,"{""disputed"": 97, ""not enough info"": 3}","{""disputed"": 13, ""not enough info"": 33, ""refuted"": 16, ""supported"": 38}"
51,climate_fever,1,8,0.33,0.12692307692307692,0.0,100,"{""disputed"": 3, ""not enough info"": 97}","{""disputed"": 13, ""not enough info"": 33, ""refuted"": 16, ""supported"": 38}"
52,climate_fever,2,8,0.31,0.11923076923076924,0.0,100,"{""disputed"": 3, ""not enough info"": 97}","{""disputed"": 13, ""not enough info"": 33, ""refuted"": 16, ""supported"": 38}"
53,climate_fever,3,8,0.21,0.1372269705603039,0.0,100,"{""disputed"": 52, ""not enough info"": 48}","{""disputed"": 13, ""not enough info"": 33, ""refuted"": 16, ""supported"": 38}"
54,climate_fever,4,8,0.12,0.09027777777777778,0.0,100,"{""disputed"": 77, ""not enough info"": 23}","{""disputed"": 13, ""not enough info"": 33, ""refuted"": 16, ""supported"": 38}"
55,climate_sentiment,0,8,0.21,0.1728395061728395,0.0,100,"{""opportunity"": 92, ""risk"": 8}","{""neutral"": 47, ""opportunity"": 16, ""risk"": 37}"
56,climate_sentiment,1,8,0.16,0.09195402298850575,0.0,100,"{""opportunity"": 100}","{""neutral"": 47, ""opportunity"": 16, ""risk"": 37}"
57,climate_sentiment,2,8,0.16,0.09195402298850575,0.0,100,"{""opportunity"": 100}","{""neutral"": 47, ""opportunity"": 16, ""risk"": 37}"
58,climate_sentiment,3,8,0.17,0.1102974828375286,0.0,100,"{""opportunity"": 99, ""risk"": 1}","{""neutral"": 47, ""opportunity"": 16, ""risk"": 37}"
59,climate_sentiment,4,8,0.34,0.30011415525114155,0.0,100,"{""opportunity"": 64, ""risk"": 36}","{""neutral"": 47, ""opportunity"": 16, ""risk"": 37}"
60,cola,0,8,0.35,0.31369443564565513,0.0,100,"{""acceptable"": 9, ""unacceptable"": 91}","{""acceptable"": 68, ""unacceptable"": 32}"
61,cola,1,8,0.55,0.4357366771159875,0.0,100,"{""acceptable"": 77, ""unacceptable"": 23}","{""acceptable"": 68, ""unacceptable"": 32}"
62,cola,2,8,0.4,0.39123376623376627,0.0,100,"{""acceptable"": 44, ""unacceptable"": 56}","{""acceptable"": 68, ""unacceptable"": 32}"
63,cola,3,8,0.59,0.3710691823899371,0.0,100,"{""acceptable"": 91, ""unacceptable"": 9}","{""acceptable"": 68, ""unacceptable"": 32}"
64,cola,4,8,0.57,0.3630573248407643,0.0,100,"{""acceptable"": 89, ""unacceptable"": 11}","{""acceptable"": 68, ""unacceptable"": 32}"
65,copa,0,8,0.47,0.3629041952157711,0.0,100,"{""cause"": 89, ""effect"": 11}","{""cause"": 52, ""effect"": 48}"
66,copa,1,8,0.5,0.36580416032470825,0.0,100,"{""cause"": 94, ""effect"": 6}","{""cause"": 52, ""effect"": 48}"
67,copa,2,8,0.58,0.5689655172413793,0.0,100,"{""cause"": 64, ""effect"": 36}","{""cause"": 52, ""effect"": 48}"
68,copa,3,8,0.51,0.5095586027424682,0.0,100,"{""cause"": 51, ""effect"": 49}","{""cause"": 52, ""effect"": 48}"
69,copa,4,8,0.52,0.5151515151515151,0.0,100,"{""cause"": 38, ""effect"": 62}","{""cause"": 52, ""effect"": 48}"
70,covid_fake_news,0,8,0.59,0.5710848415106182,0.0,100,"{""fake"": 78, ""real"": 22}","{""fake"": 43, ""real"": 57}"
71,covid_fake_news,1,8,0.49,0.40910670837678137,0.0,100,"{""fake"": 94, ""real"": 6}","{""fake"": 43, ""real"": 57}"
72,covid_fake_news,2,8,0.48,0.4120307553143374,0.0,100,"{""fake"": 91, ""real"": 9}","{""fake"": 43, ""real"": 57}"
73,covid_fake_news,3,8,0.43,0.3006993006993007,0.0,100,"{""fake"": 100}","{""fake"": 43, ""real"": 57}"
74,covid_fake_news,4,8,0.43,0.3006993006993007,0.0,100,"{""fake"": 100}","{""fake"": 43, ""real"": 57}"
75,dbpedia_14,0,8,0.7,0.696046497362287,0.0,100,"{""album"": 6, ""animal"": 6, ""artist"": 17, ""athlete"": 4, ""building"": 4, ""company"": 19, ""educational institution"": 4, ""film"": 12, ""natural place"": 3, ""office holder"": 1, ""plant"": 8, ""village"": 5, ""written work"": 11}","{""album"": 6, ""animal"": 5, ""artist"": 9, ""athlete"": 6, ""building"": 4, ""company"": 11, ""educational institution"": 6, ""film"": 7, ""mean of transportation"": 9, ""natural place"": 6, ""office holder"": 9, ""plant"": 8, ""village"": 5, ""written work"": 9}"
76,dbpedia_14,1,8,0.55,0.49485159809206153,0.0,100,"{""album"": 7, ""animal"": 3, ""artist"": 34, ""athlete"": 1, ""building"": 6, ""company"": 20, ""educational institution"": 1, ""film"": 10, ""natural place"": 1, ""plant"": 9, ""village"": 8}","{""album"": 6, ""animal"": 5, ""artist"": 9, ""athlete"": 6, ""building"": 4, ""company"": 11, ""educational institution"": 6, ""film"": 7, ""mean of transportation"": 9, ""natural place"": 6, ""office holder"": 9, ""plant"": 8, ""village"": 5, ""written work"": 9}"
77,dbpedia_14,2,8,0.6,0.5882136575560457,0.0,100,"{""album"": 12, ""animal"": 4, ""artist"": 34, ""athlete"": 4, ""building"": 3, ""company"": 13, ""educational institution"": 4, ""film"": 10, ""natural place"": 3, ""office holder"": 3, ""plant"": 8, ""village"": 2}","{""album"": 6, ""animal"": 5, ""artist"": 9, ""athlete"": 6, ""building"": 4, ""company"": 11, ""educational institution"": 6, ""film"": 7, ""mean of transportation"": 9, ""natural place"": 6, ""office holder"": 9, ""plant"": 8, ""village"": 5, ""written work"": 9}"
78,dbpedia_14,3,8,0.54,0.4872760176331605,0.0,100,"{""album"": 7, ""animal"": 3, ""artist"": 17, ""athlete"": 3, ""building"": 22, ""company"": 9, ""educational institution"": 1, ""film"": 15, ""office holder"": 1, ""plant"": 10, ""village"": 11, ""written work"": 1}","{""album"": 6, ""animal"": 5, ""artist"": 9, ""athlete"": 6, ""building"": 4, ""company"": 11, ""educational institution"": 6, ""film"": 7, ""mean of transportation"": 9, ""natural place"": 6, ""office holder"": 9, ""plant"": 8, ""village"": 5, ""written work"": 9}"
79,dbpedia_14,4,8,0.37,0.34809523809523807,0.0,100,"{""album"": 6, ""animal"": 2, ""artist"": 66, ""building"": 2, ""company"": 3, ""film"": 13, ""plant"": 7, ""village"": 1}","{""album"": 6, ""animal"": 5, ""artist"": 9, ""athlete"": 6, ""building"": 4, ""company"": 11, ""educational institution"": 6, ""film"": 7, ""mean of transportation"": 9, ""natural place"": 6, ""office holder"": 9, ""plant"": 8, ""village"": 5, ""written work"": 9}"
80,disaster_response_message,0,8,0.81,0.44751381215469616,0.0,100,"{""false"": 3, ""true"": 97}","{""false"": 16, ""true"": 84}"
81,disaster_response_message,1,8,0.43,0.40370331624646927,0.0,100,"{""false"": 63, ""true"": 37}","{""false"": 16, ""true"": 84}"
82,disaster_response_message,2,8,0.21,0.20928835952357122,0.0,100,"{""false"": 87, ""true"": 13}","{""false"": 16, ""true"": 84}"
83,disaster_response_message,3,8,0.16,0.13793103448275862,0.0,100,"{""false"": 100}","{""false"": 16, ""true"": 84}"
84,disaster_response_message,4,8,0.72,0.4791666666666667,0.0,100,"{""false"": 16, ""true"": 84}","{""false"": 16, ""true"": 84}"
85,emo,0,8,0.29,0.14115859109601286,0.0,100,"{""angry"": 42, ""others"": 29, ""sad"": 29}","{""angry"": 5, ""happy"": 3, ""others"": 90, ""sad"": 2}"
86,emo,1,8,0.4,0.17183361894376073,0.0,100,"{""angry"": 44, ""others"": 41, ""sad"": 15}","{""angry"": 5, ""happy"": 3, ""others"": 90, ""sad"": 2}"
87,emo,2,8,0.05,0.023809523809523808,0.0,100,"{""angry"": 100}","{""angry"": 5, ""happy"": 3, ""others"": 90, ""sad"": 2}"
88,emo,3,8,0.87,0.232620320855615,0.0,100,"{""angry"": 2, ""happy"": 1, ""others"": 97}","{""angry"": 5, ""happy"": 3, ""others"": 90, ""sad"": 2}"
89,emo,4,8,0.52,0.2106807511737089,0.0,100,"{""angry"": 43, ""others"": 52, ""sad"": 5}","{""angry"": 5, ""happy"": 3, ""others"": 90, ""sad"": 2}"
90,emotion,0,8,0.23,0.20715315111551866,0.0,100,"{""anger"": 5, ""fear"": 86, ""joy"": 4, ""love"": 4, ""sadness"": 1}","{""anger"": 12, ""fear"": 12, ""joy"": 38, ""love"": 12, ""sadness"": 22, ""surprise"": 4}"
91,emotion,1,8,0.21,0.11410934744268077,0.0,100,"{""anger"": 58, ""fear"": 42}","{""anger"": 12, ""fear"": 12, ""joy"": 38, ""love"": 12, ""sadness"": 22, ""surprise"": 4}"
92,emotion,2,8,0.13,0.05891946992864424,0.0,100,"{""anger"": 3, ""fear"": 97}","{""anger"": 12, ""fear"": 12, ""joy"": 38, ""love"": 12, ""sadness"": 22, ""surprise"": 4}"
93,emotion,3,8,0.14,0.07978189123260153,0.0,100,"{""anger"": 11, ""fear"": 89}","{""anger"": 12, ""fear"": 12, ""joy"": 38, ""love"": 12, ""sadness"": 22, ""surprise"": 4}"
94,emotion,4,8,0.16,0.08928571428571429,0.0,100,"{""anger"": 16, ""fear"": 84}","{""anger"": 12, ""fear"": 12, ""joy"": 38, ""love"": 12, ""sadness"": 22, ""surprise"": 4}"
95,environmental_claims,0,8,0.75,0.42857142857142855,0.0,100,"{""no"": 99, ""yes"": 1}","{""no"": 76, ""yes"": 24}"
96,environmental_claims,1,8,0.66,0.5200451722190853,0.0,100,"{""no"": 78, ""yes"": 22}","{""no"": 76, ""yes"": 24}"
97,environmental_claims,2,8,0.76,0.4318181818181818,0.0,100,"{""no"": 100}","{""no"": 76, ""yes"": 24}"
